game,agent_mark,ply,board,player,action,after
412,X,6,.XO.X.O.X,O,3,.XOOX.O.X
412,X,7,.XOOX.O.X,X,0,XXOOX.O.X
413,O,1,.........,X,5,.....X...
413,O,2,.....X...,O,8,.....X..O
413,O,3,.....X..O,X,7,.....X.XO
413,O,4,.....X.XO,O,2,..O..X.XO
413,O,5,..O..X.XO,X,4,..O.XX.XO
413,O,6,..O.XX.XO,O,3,..OOXX.XO
413,O,7,..OOXX.XO,X,6,..OOXXXXO
413,O,8,..OOXXXXO,O,1,.OOOXXXXO
413,O,9,.OOOXXXXO,X,0,XOOOXXXXO
414,X,1,.........,X,4,....X....
414,X,2,....X....,O,2,..O.X....
414,X,3,..O.X....,X,1,.XO.X....
414,X,4,.XO.X....,O,0,OXO.X....
414,X,5,OXO.X....,X,3,OXOXX....
414,X,6,OXOXX....,O,7,OXOXX..O.
414,X,7,OXOXX..O.,X,5,OXOXXX.O.
415,O,1,.........,X,4,....X....
415,O,2,....X....,O,2,..O.X....
415,O,3,..O.X....,X,3,..OXX....
415,O,4,..OXX....,O,5,..OXXO...
415,O,5,..OXXO...,X,0,X.OXXO...
415,O,6,X.OXXO...,O,6,X.OXXOO..
415,O,7,X.OXXOO..,X,7,X.OXXOOX.
415,O,8,X.OXXOOX.,O,1,XOOXXOOX.
415,O,9,XOOXXOOX.,X,8,XOOXXOOXX
416,X,1,.........,X,4,....X....
416,X,2,....X....,O,7,....X..O.
416,X,3,....X..O.,X,5,....XX.O.
416,X,4,....XX.O.,O,1,.O..XX.O.
416,X,5,.O..XX.O.,X,0,XO..XX.O.
416,X,6,XO..XX.O.,O,2,XOO.XX.O.
416,X,7,XOO.XX.O.,X,6,XOO.XXXO.
416,X,8,XOO.XXXO.,O,8,XOO.XXXOO
416,X,9,XOO.XXXOO,X,3,XOOXXXXOO
417,O,1,.........,X,7,.......X.
417,O,2,.......X.,O,0,O......X.
417,O,3,O......X.,X,8,O......XX
417,O,4,O......XX,O,6,O.....OXX
417,O,5,O.....OXX,X,5,O....XOXX
417,O,6,O....XOXX,O,1,OO...XOXX
417,O,7,OO...XOXX,X,4,OO..XXOXX
417,O,8,OO..XXOXX,O,3,OO.OXXOXX
418,X,1,.........,X,4,....X....
418,X,2,....X....,O,7,....X..O.
418,X,3,....X..O.,X,5,....XX.O.
418,X,4,....XX.O.,O,8,....XX.OO
418,X,5,....XX.OO,X,3,...XXX.OO
419,O,1,.........,X,4,....X....
419,O,2,....X....,O,2,..O.X....
419,O,3,..O.X....,X,1,.XO.X....
419,O,4,.XO.X....,O,7,.XO.X..O.
419,O,5,.XO.X..O.,X,0,XXO.X..O.
419,O,6,XXO.X..O.,O,5,XXO.XO.O.
419,O,7,XXO.XO.O.,X,6,XXO.XOXO.
419,O,8,XXO.XOXO.,O,3,XXOOXOXO.
419,O,9,XXOOXOXO.,X,8,XXOOXOXOX
420,X,1,.........,X,4,....X....
420,X,2,....X....,O,3,...OX....
420,X,3,...OX....,X,8,...OX...X
420,X,4,...OX...X,O,1,.O.OX...X
420,X,5,.O.OX...X,X,6,.O.OX.X.X
420,X,6,.O.OX.X.X,O,2,.OOOX.X.X
420,X,7,.OOOX.X.X,X,0,XOOOX.X.X
421,O,1,.........,X,1,.X.......
421,O,2,.X.......,O,2,.XO......
421,O,3,.XO......,X,5,.XO..X...
421,O,4,.XO..X...,O,8,.XO..X..O
421,O,5,.XO..X..O,X,3,.XOX.X..O
421,O,6,.XOX.X..O,O,6,.XOX.XO.O
421,O,7,.XOX.XO.O,X,4,.XOXXXO.O
422,X,1,.........,X,4,....X....
422,X,2,....X....,O,0,O...X....
422,X,3,O...X....,X,1,OX..X....
422,X,4,OX..X....,O,7,OX..X..O.
422,X,5,OX..X..O.,X,3,OX.XX..O.
422,X,6,OX.XX..O.,O,5,OX.XXO.O.
422,X,7,OX.XXO.O.,X,6,OX.XXOXO.
422,X,8,OX.XXOXO.,O,8,OX.XXOXOO
422,X,9,OX.XXOXOO,X,2,OXXXXOXOO
423,O,1,.........,X,5,.....X...
423,O,2,.....X...,O,8,.....X..O
423,O,3,.....X..O,X,2,..X..X..O
423,O,4,..X..X..O,O,0,O.X..X..O
423,O,5,O.X..X..O,X,4,O.X.XX..O
423,O,6,O.X.XX..O,O,7,O.X.XX.OO
423,O,7,O.X.XX.OO,X,3,O.XXXX.OO
424,X,1,.........,X,4,....X....
424,X,2,....X....,O,3,...OX....
424,X,3,...OX....,X,8,...OX...X
424,X,4,...OX...X,O,5,...OXO..X
424,X,5,...OXO..X,X,0,X..OXO..X
425,O,1,.........,X,4,....X....
425,O,2,....X....,O,2,..O.X....
425,O,3,..O.X....,X,6,..O.X.X..
425,O,4,..O.X.X..,O,3,..OOX.X..
425,O,5,..OOX.X..,X,8,..OOX.X.X
425,O,6,..OOX.X.X,O,0,O.OOX.X.X
425,O,7,O.OOX.X.X,X,7,O.OOX.XXX
426,X,1,.........,X,4,....X....
426,X,2,....X....,O,0,O...X....
426,X,3,O...X....,X,1,OX..X....
426,X,4,OX..X....,O,6,OX..X.O..
426,X,5,OX..X.O..,X,7,OX..X.OX.
427,O,1,.........,X,7,.......X.
427,O,2,.......X.,O,0,O......X.
427,O,3,O......X.,X,4,O...X..X.
427,O,4,O...X..X.,O,2,O.O.X..X.
427,O,5,O.O.X..X.,X,6,O.O.X.XX.
427,O,6,O.O.X.XX.,O,1,OOO.X.XX.
428,X,1,.........,X,4,....X....
428,X,2,....X....,O,2,..O.X....
428,X,3,..O.X....,X,1,.XO.X....
428,X,4,.XO.X....,O,5,.XO.XO...
428,X,5,.XO.XO...,X,7,.XO.XO.X.
429,O,1,.........,X,1,.X.......
429,O,2,.X.......,O,2,.XO......
429,O,3,.XO......,X,6,.XO...X..
429,O,4,.XO...X..,O,4,.XO.O.X..
429,O,5,.XO.O.X..,X,8,.XO.O.X.X
429,O,6,.XO.O.X.X,O,3,.XOOO.X.X
429,O,7,.XOOO.X.X,X,5,.XOOOXX.X
429,O,8,.XOOOXX.X,O,7,.XOOOXXOX
429,O,9,.XOOOXXOX,X,0,XXOOOXXOX
430,X,1,.........,X,4,....X....
430,X,2,....X....,O,2,..O.X....
430,X,3,..O.X....,X,1,.XO.X....
430,X,4,.XO.X....,O,6,.XO.X.O..
430,X,5,.XO.X.O..,X,8,.XO.X.O.X
430,X,6,.XO.X.O.X,O,0,OXO.X.O.X
430,X,7,OXO.X.O.X,X,3,OXOXX.O.X
430,X,8,OXOXX.O.X,O,5,OXOXXOO.X
430,X,9,OXOXXOO.X,X,7,OXOXXOOXX
431,O,1,.........,X,4,....X....
431,O,2,....X....,O,2,..O.X....
431,O,3,..O.X....,X,7,..O.X..X.
431,O,4,..O.X..X.,O,1,.OO.X..X.
431,O,5,.OO.X..X.,X,6,.OO.X.XX.
431,O,6,.OO.X.XX.,O,8,.OO.X.XXO
431,O,7,.OO.X.XXO,X,5,.OO.XXXXO
431,O,8,.OO.XXXXO,O,0,OOO.XXXXO
432,X,1,.........,X,4,....X....
432,X,2,....X....,O,6,....X.O..
432,X,3,....X.O..,X,8,....X.O.X
432,X,4,....X.O.X,O,0,O...X.O.X
432,X,5,O...X.O.X,X,3,O..XX.O.X
432,X,6,O..XX.O.X,O,7,O..XX.OOX
432,X,7,O..XX.OOX,X,5,O..XXXOOX
433,O,1,.........,X,1,.X.......
433,O,2,.X.......,O,2,.XO......
433,O,3,.XO......,X,8,.XO.....X
433,O,4,.XO.....X,O,4,.XO.O...X
433,O,5,.XO.O...X,X,6,.XO.O.X.X
433,O,6,.XO.O.X.X,O,3,.XOOO.X.X
433,O,7,.XOOO.X.X,X,7,.XOOO.XXX
434,X,1,.........,X,4,....X....
434,X,2,....X....,O,3,...OX....
434,X,3,...OX....,X,8,...OX...X
434,X,4,...OX...X,O,5,...OXO..X
434,X,5,...OXO..X,X,0,X..OXO..X
435,O,1,.........,X,4,....X....
435,O,2,....X....,O,2,..O.X....
435,O,3,..O.X....,X,1,.XO.X....
435,O,4,.XO.X....,O,7,.XO.X..O.
435,O,5,.XO.X..O.,X,8,.XO.X..OX
435,O,6,.XO.X..OX,O,0,OXO.X..OX
435,O,7,OXO.X..OX,X,6,OXO.X.XOX
435,O,8,OXO.X.XOX,O,3,OXOOX.XOX
435,O,9,OXOOX.XOX,X,5,OXOOXXXOX
436,X,1,.........,X,4,....X....
436,X,2,....X....,O,3,...OX....
436,X,3,...OX....,X,8,...OX...X
436,X,4,...OX...X,O,1,.O.OX...X
436,X,5,.O.OX...X,X,6,.O.OX.X.X
436,X,6,.O.OX.X.X,O,0,OO.OX.X.X
436,X,7,OO.OX.X.X,X,2,OOXOX.X.X
437,O,1,.........,X,0,X........
437,O,2,X........,O,2,X.O......
437,O,3,X.O......,X,1,XXO......
437,O,4,XXO......,O,4,XXO.O....
437,O,5,XXO.O....,X,6,XXO.O.X..
437,O,6,XXO.O.X..,O,3,XXOOO.X..
437,O,7,XXOOO.X..,X,5,XXOOOXX..
437,O,8,XXOOOXX..,O,7,XXOOOXXO.
437,O,9,XXOOOXXO.,X,8,XXOOOXXOX
438,X,1,.........,X,4,....X....
438,X,2,....X....,O,5,....XO...
438,X,3,....XO...,X,8,....XO..X
438,X,4,....XO..X,O,3,...OXO..X
438,X,5,...OXO..X,X,0,X..OXO..X
439,O,1,.........,X,3,...X.....
439,O,2,...X.....,O,6,...X..O..
439,O,3,...X..O..,X,4,...XX.O..
439,O,4,...XX.O..,O,8,...XX.O.O
439,O,5,...XX.O.O,X,0,X..XX.O.O
439,O,6,X..XX.O.O,O,2,X.OXX.O.O
439,O,7,X.OXX.O.O,X,7,X.OXX.OXO
439,O,8,X.OXX.OXO,O,5,X.OXXOOXO
440,X,1,.........,X,4,....X....
440,X,2,....X....,O,5,....XO...
440,X,3,....XO...,X,8,....XO..X
440,X,4,....XO..X,O,2,..O.XO..X
440,X,5,..O.XO..X,X,6,..O.XOX.X
440,X,6,..O.XOX.X,O,3,..OOXOX.X
440,X,7,..OOXOX.X,X,0,X.OOXOX.X
441,O,1,.........,X,0,X........
441,O,2,X........,O,2,X.O......
441,O,3,X.O......,X,7,X.O....X.
441,O,4,X.O....X.,O,1,XOO....X.
441,O,5,XOO....X.,X,5,XOO..X.X.
441,O,6,XOO..X.X.,O,6,XOO..XOX.
441,O,7,XOO..XOX.,X,3,XOOX.XOX.
441,O,8,XOOX.XOX.,O,4,XOOXOXOX.
442,X,1,.........,X,4,....X....
442,X,2,....X....,O,1,.O..X....
442,X,3,.O..X....,X,0,XO..X....
442,X,4,XO..X....,O,8,XO..X...O
442,X,5,XO..X...O,X,6,XO..X.X.O
442,X,6,XO..X.X.O,O,5,XO..XOX.O
442,X,7,XO..XOX.O,X,3,XO.XXOX.O
443,O,1,.........,X,2,..X......
443,O,2,..X......,O,7,..X....O.
443,O,3,..X....O.,X,1,.XX....O.
443,O,4,.XX....O.,O,4,.XX.O..O.
443,O,5,.XX.O..O.,X,6,.XX.O.XO.
443,O,6,.XX.O.XO.,O,0,OXX.O.XO.
443,O,7,OXX.O.XO.,X,3,OXXXO.XO.
443,O,8,OXXXO.XO.,O,8,OXXXO.XOO
444,X,1,.........,X,4,....X....
444,X,2,....X....,O,6,....X.O..
444,X,3,....X.O..,X,8,....X.O.X
444,X,4,....X.O.X,O,2,..O.X.O.X
444,X,5,..O.X.O.X,X,5,..O.XXO.X
444,X,6,..O.XXO.X,O,0,O.O.XXO.X
444,X,7,O.O.XXO.X,X,3,O.OXXXO.X
445,O,1,.........,X,1,.X.......
445,O,2,.X.......,O,2,.XO......
445,O,3,.XO......,X,0,XXO......
445,O,4,XXO......,O,4,XXO.O....
445,O,5,XXO.O....,X,7,XXO.O..X.
445,O,6,XXO.O..X.,O,8,XXO.O..XO
445,O,7,XXO.O..XO,X,3,XXOXO..XO
445,O,8,XXOXO..XO,O,6,XXOXO.OXO
446,X,1,.........,X,4,....X....
446,X,2,....X....,O,1,.O..X....
446,X,3,.O..X....,X,0,XO..X....
446,X,4,XO..X....,O,2,XOO.X....
446,X,5,XOO.X....,X,6,XOO.X.X..
446,X,6,XOO.X.X..,O,8,XOO.X.X.O
446,X,7,XOO.X.X.O,X,3,XOOXX.X.O
447,O,1,.........,X,7,.......X.
447,O,2,.......X.,O,0,O......X.
447,O,3,O......X.,X,6,O.....XX.
447,O,4,O.....XX.,O,4,O...O.XX.
447,O,5,O...O.XX.,X,8,O...O.XXX
448,X,1,.........,X,4,....X....
448,X,2,....X....,O,7,....X..O.
448,X,3,....X..O.,X,5,....XX.O.
448,X,4,....XX.O.,O,0,O...XX.O.
448,X,5,O...XX.O.,X,3,O..XXX.O.
449,O,1,.........,X,5,.....X...
449,O,2,.....X...,O,8,.....X..O
449,O,3,.....X..O,X,7,.....X.XO
449,O,4,.....X.XO,O,2,..O..X.XO
449,O,5,..O..X.XO,X,1,.XO..X.XO
449,O,6,.XO..X.XO,O,4,.XO.OX.XO
449,O,7,.XO.OX.XO,X,0,XXO.OX.XO
449,O,8,XXO.OX.XO,O,3,XXOOOX.XO
449,O,9,XXOOOX.XO,X,6,XXOOOXXXO
450,X,1,.........,X,4,....X....
450,X,2,....X....,O,7,....X..O.
450,X,3,....X..O.,X,5,....XX.O.
450,X,4,....XX.O.,O,6,....XXOO.
450,X,5,....XXOO.,X,3,...XXXOO.
451,O,1,.........,X,6,......X..
451,O,2,......X..,O,5,.....OX..
451,O,3,.....OX..,X,4,....XOX..
451,O,4,....XOX..,O,0,O...XOX..
451,O,5,O...XOX..,X,3,O..XXOX..
451,O,6,O..XXOX..,O,2,O.OXXOX..
451,O,7,O.OXXOX..,X,8,O.OXXOX.X
451,O,8,O.OXXOX.X,O,1,OOOXXOX.X
452,X,1,.........,X,4,....X....
452,X,2,....X....,O,8,....X...O
452,X,3,....X...O,X,5,....XX..O
452,X,4,....XX..O,O,3,...OXX..O
452,X,5,...OXX..O,X,2,..XOXX..O
452,X,6,..XOXX..O,O,1,.OXOXX..O
452,X,7,.OXOXX..O,X,6,.OXOXXX.O
453,O,1,.........,X,8,........X
453,O,2,........X,O,4,....O...X
453,O,3,....O...X,X,5,....OX..X
453,O,4,....OX..X,O,2,..O.OX..X
453,O,5,..O.OX..X,X,3,..OXOX..X
453,O,6,..OXOX..X,O,1,.OOXOX..X
453,O,7,.OOXOX..X,X,6,.OOXOXX.X
453,O,8,.OOXOXX.X,O,0,OOOXOXX.X
454,X,1,.........,X,4,....X....
454,X,2,....X....,O,6,....X.O..
454,X,3,....X.O..,X,8,....X.O.X
454,X,4,....X.O.X,O,2,..O.X.O.X
454,X,5,..O.X.O.X,X,5,..O.XXO.X
454,X,6,..O.XXO.X,O,0,O.O.XXO.X
454,X,7,O.O.XXO.X,X,3,O.OXXXO.X
455,O,1,.........,X,2,..X......
455,O,2,..X......,O,7,..X....O.
455,O,3,..X....O.,X,4,..X.X..O.
455,O,4,..X.X..O.,O,8,..X.X..OO
455,O,5,..X.X..OO,X,3,..XXX..OO
455,O,6,..XXX..OO,O,6,..XXX.OOO
456,X,1,.........,X,4,....X....
456,X,2,....X....,O,2,..O.X....
456,X,3,..O.X....,X,1,.XO.X....
456,X,4,.XO.X....,O,3,.XOOX....
456,X,5,.XOOX....,X,5,.XOOXX...
456,X,6,.XOOXX...,O,6,.XOOXXO..
456,X,7,.XOOXXO..,X,7,.XOOXXOX.
457,O,1,.........,X,2,..X......
457,O,2,..X......,O,7,..X....O.
457,O,3,..X....O.,X,1,.XX....O.
457,O,4,.XX....O.,O,4,.XX.O..O.
457,O,5,.XX.O..O.,X,6,.XX.O.XO.
457,O,6,.XX.O.XO.,O,0,OXX.O.XO.
457,O,7,OXX.O.XO.,X,5,OXX.OXXO.
457,O,8,OXX.OXXO.,O,8,OXX.OXXOO
458,X,1,.........,X,4,....X....
458,X,2,....X....,O,6,....X.O..
458,X,3,....X.O..,X,8,....X.O.X
458,X,4,....X.O.X,O,2,..O.X.O.X
458,X,5,..O.X.O.X,X,5,..O.XXO.X
458,X,6,..O.XXO.X,O,0,O.O.XXO.X
458,X,7,O.O.XXO.X,X,3,O.OXXXO.X
459,O,1,.........,X,1,.X.......
459,O,2,.X.......,O,2,.XO......
459,O,3,.XO......,X,6,.XO...X..
459,O,4,.XO...X..,O,4,.XO.O.X..
459,O,5,.XO.O.X..,X,5,.XO.OXX..
459,O,6,.XO.OXX..,O,7,.XO.OXXO.
459,O,7,.XO.OXXO.,X,8,.XO.OXXOX
459,O,8,.XO.OXXOX,O,0,OXO.OXXOX
459,O,9,OXO.OXXOX,X,3,OXOXOXXOX
460,X,1,.........,X,4,....X....
460,X,2,....X....,O,2,..O.X....
460,X,3,..O.X....,X,1,.XO.X....
460,X,4,.XO.X....,O,7,.XO.X..O.
460,X,5,.XO.X..O.,X,5,.XO.XX.O.
460,X,6,.XO.XX.O.,O,8,.XO.XX.OO
460,X,7,.XO.XX.OO,X,6,.XO.XXXOO
460,X,8,.XO.XXXOO,O,0,OXO.XXXOO
460,X,9,OXO.XXXOO,X,3,OXOXXXXOO
461,O,1,.........,X,7,.......X.
461,O,2,.......X.,O,0,O......X.
461,O,3,O......X.,X,5,O....X.X.
461,O,4,O....X.X.,O,2,O.O..X.X.
461,O,5,O.O..X.X.,X,6,O.O..XXX.
461,O,6,O.O..XXX.,O,1,OOO..XXX.
462,X,1,.........,X,4,....X....
462,X,2,....X....,O,8,....X...O
462,X,3,....X...O,X,5,....XX..O
462,X,4,....XX..O,O,3,...OXX..O
462,X,5,...OXX..O,X,2,..XOXX..O
462,X,6,..XOXX..O,O,7,..XOXX.OO
462,X,7,..XOXX.OO,X,6,..XOXXXOO
463,O,1,.........,X,1,.X.......
463,O,2,.X.......,O,2,.XO......
463,O,3,.XO......,X,8,.XO.....X
463,O,4,.XO.....X,O,4,.XO.O...X
463,O,5,.XO.O...X,X,5,.XO.OX..X
463,O,6,.XO.OX..X,O,7,.XO.OX.OX
463,O,7,.XO.OX.OX,X,3,.XOXOX.OX
463,O,8,.XOXOX.OX,O,6,.XOXOXOOX
464,X,1,.........,X,4,....X....
464,X,2,....X....,O,5,....XO...
464,X,3,....XO...,X,8,....XO..X
464,X,4,....XO..X,O,7,....XO.OX
464,X,5,....XO.OX,X,3,...XXO.OX
464,X,6,...XXO.OX,O,2,..OXXO.OX
464,X,7,..OXXO.OX,X,6,..OXXOXOX
464,X,8,..OXXOXOX,O,1,.OOXXOXOX
464,X,9,.OOXXOXOX,X,0,XOOXXOXOX
465,O,1,.........,X,2,..X......
465,O,2,..X......,O,7,..X....O.
465,O,3,..X....O.,X,0,X.X....O.
465,O,4,X.X....O.,O,6,X.X...OO.
465,O,5,X.X...OO.,X,1,XXX...OO.
466,X,1,.........,X,4,....X....
466,X,2,....X....,O,2,..O.X....
466,X,3,..O.X....,X,1,.XO.X....
466,X,4,.XO.X....,O,3,.XOOX....
466,X,5,.XOOX....,X,5,.XOOXX...
466,X,6,.XOOXX...,O,0,OXOOXX...
466,X,7,OXOOXX...,X,7,OXOOXX.X.
467,O,1,.........,X,7,.......X.
467,O,2,.......X.,O,0,O......X.
467,O,3,O......X.,X,4,O...X..X.
467,O,4,O...X..X.,O,2,O.O.X..X.
467,O,5,O.O.X..X.,X,1,OXO.X..X.
468,X,1,.........,X,4,....X....
468,X,2,....X....,O,5,....XO...
468,X,3,....XO...,X,8,....XO..X
468,X,4,....XO..X,O,6,....XOO.X
468,X,5,....XOO.X,X,0,X...XOO.X
469,O,1,.........,X,7,.......X.
469,O,2,.......X.,O,0,O......X.
469,O,3,O......X.,X,4,O...X..X.
469,O,4,O...X..X.,O,2,O.O.X..X.
469,O,5,O.O.X..X.,X,8,O.O.X..XX
469,O,6,O.O.X..XX,O,1,OOO.X..XX
470,X,1,.........,X,4,....X....
470,X,2,....X....,O,1,.O..X....
470,X,3,.O..X....,X,0,XO..X....
470,X,4,XO..X....,O,3,XO.OX....
470,X,5,XO.OX....,X,6,XO.OX.X..
470,X,6,XO.OX.X..,O,8,XO.OX.X.O
470,X,7,XO.OX.X.O,X,2,XOXOX.X.O
471,O,1,.........,X,7,.......X.
471,O,2,.......X.,O,0,O......X.
471,O,3,O......X.,X,5,O....X.X.
471,O,4,O....X.X.,O,2,O.O..X.X.
471,O,5,O.O..X.X.,X,8,O.O..X.XX
471,O,6,O.O..X.XX,O,3,O.OO.X.XX
471,O,7,O.OO.X.XX,X,4,O.OOXX.XX
471,O,8,O.OOXX.XX,O,1,OOOOXX.XX
472,X,1,.........,X,4,....X....
472,X,2,....X....,O,5,....XO...
472,X,3,....XO...,X,8,....XO..X
472,X,4,....XO..X,O,7,....XO.OX
472,X,5,....XO.OX,X,3,...XXO.OX
472,X,6,...XXO.OX,O,2,..OXXO.OX
472,X,7,..OXXO.OX,X,6,..OXXOXOX
472,X,8,..OXXOXOX,O,0,O.OXXOXOX
472,X,9,O.OXXOXOX,X,1,OXOXXOXOX
473,O,1,.........,X,8,........X
473,O,2,........X,O,4,....O...X
473,O,3,....O...X,X,2,..X.O...X
473,O,4,..X.O...X,O,5,..X.OO..X
473,O,5,..X.OO..X,X,1,.XX.OO..X
473,O,6,.XX.OO..X,O,3,.XXOOO..X
474,X,1,.........,X,4,....X....
474,X,2,....X....,O,2,..O.X....
474,X,3,..O.X....,X,1,.XO.X....
474,X,4,.XO.X....,O,3,.XOOX....
474,X,5,.XOOX....,X,5,.XOOXX...
474,X,6,.XOOXX...,O,7,.XOOXX.O.
474,X,7,.XOOXX.O.,X,0,XXOOXX.O.
474,X,8,XXOOXX.O.,O,6,XXOOXXOO.
474,X,9,XXOOXXOO.,X,8,XXOOXXOOX
475,O,1,.........,X,7,.......X.
475,O,2,.......X.,O,0,O......X.
475,O,3,O......X.,X,8,O......XX
475,O,4,O......XX,O,6,O.....OXX
475,O,5,O.....OXX,X,5,O....XOXX
475,O,6,O....XOXX,O,2,O.O..XOXX
475,O,7,O.O..XOXX,X,3,O.OX.XOXX
475,O,8,O.OX.XOXX,O,4,O.OXOXOXX
476,X,1,.........,X,4,....X....
476,X,2,....X....,O,2,..O.X....
476,X,3,..O.X....,X,1,.XO.X....
476,X,4,.XO.X....,O,5,.XO.XO...
476,X,5,.XO.XO...,X,7,.XO.XO.X.
477,O,1,.........,X,7,.......X.
477,O,2,.......X.,O,0,O......X.
477,O,3,O......X.,X,3,O..X...X.
477,O,4,O..X...X.,O,4,O..XO..X.
477,O,5,O..XO..X.,X,6,O..XO.XX.
477,O,6,O..XO.XX.,O,8,O..XO.XXO
478,X,1,.........,X,4,....X....
478,X,2,....X....,O,8,....X...O
478,X,3,....X...O,X,5,....XX..O
478,X,4,....XX..O,O,6,....XXO.O
478,X,5,....XXO.O,X,3,...XXXO.O
479,O,1,.........,X,8,........X
479,O,2,........X,O,4,....O...X
479,O,3,....O...X,X,7,....O..XX
479,O,4,....O..XX,O,6,....O.OXX
479,O,5,....O.OXX,X,3,...XO.OXX
479,O,6,...XO.OXX,O,2,..OXO.OXX
480,X,1,.........,X,4,....X....
480,X,2,....X....,O,7,....X..O.
480,X,3,....X..O.,X,5,....XX.O.
480,X,4,....XX.O.,O,1,.O..XX.O.
480,X,5,.O..XX.O.,X,0,XO..XX.O.
480,X,6,XO..XX.O.,O,3,XO.OXX.O.
480,X,7,XO.OXX.O.,X,8,XO.OXX.OX
481,O,1,.........,X,8,........X
481,O,2,........X,O,4,....O...X
481,O,3,....O...X,X,2,..X.O...X
481,O,4,..X.O...X,O,5,..X.OO..X
481,O,5,..X.OO..X,X,6,..X.OOX.X
481,O,6,..X.OOX.X,O,3,..XOOOX.X
482,X,1,.........,X,4,....X....
482,X,2,....X....,O,1,.O..X....
482,X,3,.O..X....,X,0,XO..X....
482,X,4,XO..X....,O,6,XO..X.O..
482,X,5,XO..X.O..,X,7,XO..X.OX.
482,X,6,XO..X.OX.,O,2,XOO.X.OX.
482,X,7,XOO.X.OX.,X,8,XOO.X.OXX
483,O,1,.........,X,0,X........
483,O,2,X........,O,2,X.O......
483,O,3,X.O......,X,8,X.O.....X
483,O,4,X.O.....X,O,3,X.OO....X
483,O,5,X.OO....X,X,6,X.OO..X.X
483,O,6,X.OO..X.X,O,1,XOOO..X.X
483,O,7,XOOO..X.X,X,4,XOOOX.X.X
484,X,1,.........,X,4,....X....
484,X,2,....X....,O,0,O...X....
484,X,3,O...X....,X,1,OX..X....
484,X,4,OX..X....,O,3,OX.OX....
484,X,5,OX.OX....,X,7,OX.OX..X.
485,O,1,.........,X,5,.....X...
485,O,2,.....X...,O,8,.....X..O
485,O,3,.....X..O,X,0,X....X..O
485,O,4,X....X..O,O,7,X....X.OO
485,O,5,X....X.OO,X,2,X.X..X.OO
485,O,6,X.X..X.OO,O,6,X.X..XOOO
486,X,1,.........,X,4,....X....
486,X,2,....X....,O,2,..O.X....
486,X,3,..O.X....,X,1,.XO.X....
486,X,4,.XO.X....,O,5,.XO.XO...
486,X,5,.XO.XO...,X,7,.XO.XO.X.
487,O,1,.........,X,3,...X.....
487,O,2,...X.....,O,6,...X..O..
487,O,3,...X..O..,X,5,...X.XO..
487,O,4,...X.XO..,O,4,...XOXO..
487,O,5,...XOXO..,X,8,...XOXO.X
487,O,6,...XOXO.X,O,2,..OXOXO.X
488,X,1,.........,X,4,....X....
488,X,2,....X....,O,7,....X..O.
488,X,3,....X..O.,X,5,....XX.O.
488,X,4,....XX.O.,O,8,....XX.OO
488,X,5,....XX.OO,X,3,...XXX.OO
489,O,1,.........,X,5,.....X...
489,O,2,.....X...,O,8,.....X..O
489,O,3,.....X..O,X,4,....XX..O
489,O,4,....XX..O,O,6,....XXO.O
489,O,5,....XXO.O,X,2,..X.XXO.O
489,O,6,..X.XXO.O,O,3,..XOXXO.O
489,O,7,..XOXXO.O,X,1,.XXOXXO.O
489,O,8,.XXOXXO.O,O,0,OXXOXXO.O
490,X,1,.........,X,4,....X....
490,X,2,....X....,O,8,....X...O
490,X,3,....X...O,X,5,....XX..O
490,X,4,....XX..O,O,0,O...XX..O
490,X,5,O...XX..O,X,7,O...XX.XO
490,X,6,O...XX.XO,O,3,O..OXX.XO
490,X,7,O..OXX.XO,X,2,O.XOXX.XO
490,X,8,O.XOXX.XO,O,1,OOXOXX.XO
490,X,9,OOXOXX.XO,X,6,OOXOXXXXO
491,O,1,.........,X,0,X........
491,O,2,X........,O,2,X.O......
491,O,3,X.O......,X,1,XXO......
491,O,4,XXO......,O,4,XXO.O....
491,O,5,XXO.O....,X,7,XXO.O..X.
491,O,6,XXO.O..X.,O,8,XXO.O..XO
491,O,7,XXO.O..XO,X,5,XXO.OX.XO
491,O,8,XXO.OX.XO,O,3,XXOOOX.XO
491,O,9,XXOOOX.XO,X,6,XXOOOXXXO
492,X,1,.........,X,4,....X....
492,X,2,....X....,O,1,.O..X....
492,X,3,.O..X....,X,0,XO..X....
492,X,4,XO..X....,O,2,XOO.X....
492,X,5,XOO.X....,X,6,XOO.X.X..
492,X,6,XOO.X.X..,O,7,XOO.X.XO.
492,X,7,XOO.X.XO.,X,5,XOO.XXXO.
492,X,8,XOO.XXXO.,O,8,XOO.XXXOO
492,X,9,XOO.XXXOO,X,3,XOOXXXXOO
493,O,1,.........,X,1,.X.......
493,O,2,.X.......,O,2,.XO......
493,O,3,.XO......,X,3,.XOX.....
493,O,4,.XOX.....,O,0,OXOX.....
493,O,5,OXOX.....,X,7,OXOX...X.
493,O,6,OXOX...X.,O,8,OXOX...XO
493,O,7,OXOX...XO,X,6,OXOX..XXO
493,O,8,OXOX..XXO,O,4,OXOXO.XXO
494,X,1,.........,X,4,....X....
494,X,2,....X....,O,5,....XO...
494,X,3,....XO...,X,8,....XO..X
494,X,4,....XO..X,O,6,....XOO.X
494,X,5,....XOO.X,X,0,X...XOO.X
495,O,1,.........,X,3,...X.....
